"Regen Wellness Vitamins",regenwellnessvitamins.com,0,,Supplements/vitamins,Online-only practitioner-grade supplements. No brand-owned retail locations.
"Constellation Node Store",nodestore.constellationnetwork.io,0,,Hardware/data mining devices,Online-only DTM thermal sensor hardware. No brand-owned retail.
"Nanobebe AI Ltd",www.nanobebe.co.uk,0,,Baby products,Online-only now via Amazon UK. No brand-owned retail locations.
"Key West Swimwear",kwswimwear.myshopify.com,1,1575000,Apparel/swimwear,1 store 511 Greene St Key West FL. Boutique 1500sqft × $700 apparel × 1.5 high traffic.
"Bridle Path Tack Shop",bridlepathtack.com,2,2100000,Equestrian tack/western wear,2 store Ontario locations. 2 × 2000sqft × $525 general × 1.0 traffic.
"Lash Primp",lashprimp.com,1,787500,Beauty/lash supplies,1 store 2140 Peachtree Rd Atlanta GA. Boutique 1500sqft × $525 general × 1.0 traffic.
"Molzon Landscape Nursery",shop.molzons.com,1,735000,Garden center/plants,1 store Lincroft NJ. Garden center. 2000sqft × $525 general × 0.7 low traffic.
"Christopher John Rogers",christopherjohnrogers.com,0,,Luxury apparel,Sells through Bergdorf Goodman Saks. No brand-owned retail. DTC online only.
"Maxx Save",maxxsave.com,2,2100000,Discount general merchandise,2 stores Dallas-Fort Worth area. 2 × 2000sqft × $525 general × 1.0 traffic.
"Di Moda Lingerie",dimoda.ca,1,1050000,Apparel/lingerie,1 store Toronto Forest Hill. Boutique 1500sqft × $700 apparel × 1.0 traffic.
"Vivamacity",www.vivamacity.com,0,,Unknown,Unclear entity. Domain not clearly identified as retail. No brand-owned locations found.
"theswaddlepro",theswaddlepro.com,0,,Photography props/baby,Online-only newborn photography swaddles and props. No retail locations.
"Diesel Technology Chattanooga LLC",www.dieseltechchatt.com,1,735000,Automotive/diesel parts,1 location Chattanooga TN. PCM/IDM testing and parts. 2000sqft × $525 × 0.7 low traffic.
"JBLeatherSupply",www.jbleathersupply.com,0,,Leather accessories,Online-only handmade leather belts bags wallets. Calgary workshop. No retail.
"Ambiance Luxury Boutique",www.shopambiance.com,2,2100000,Apparel/luxury,"2 stores San Luis Obispo Paso Robles CA. 2 × 1500sqft × $700 apparel × 1.0 traffic."
"Victoria Essie Studio",victoriaessiestudio.com,0,,Jewelry,Online-only jewelry. Beatles-themed collections. No physical retail.
"Modern Games EU",shop-eu.beastsofbalance.com,0,,Board games,Online-only Beasts of Balance. No brand-owned retail.
"Sparrow & Co",sparrowandco.com,1,787500,Home decor/gifts,1 store 105 E Main Street Lewisville TX. Boutique 1500sqft × $525 × 1.0 traffic.
"RedFin Polarized",redfinpolarized.com,0,,Sunglasses,Online-only polarized sunglasses. Third-party stockists. No brand-owned retail.
"Mirror Coffee Roasters",mirrorcoffeeroasters.com,1,700000,Food/coffee,1 location Bellingham WA. 2000sqft × $500 food × 0.7 low traffic.
"Dreamland BBQ Shipping",shop.dreamlandbbq.com,6,6000000,Food/BBQ,6 restaurant locations Alabama. 6 × 2000sqft × $500 food × 1.0 traffic.
"Gene Juarez Salons and Spas",genejuarez.com,13,13650000,Beauty/salon services,13 salon locations Pacific Northwest. 13 × 2000sqft × $525 general × 1.0 traffic.
"Rezobay",rezobay.com,0,,Unknown,Reservation/booking platform. Not retail. No brand-owned retail locations.
"TAGWOOD BBQ",tagwoodbbq.myshopify.com,0,,BBQ grills,Online-only Argentine grill retailer. No brand-owned retail.
"Larkspur & Hawk",larkspurandhawk.com,0,,Jewelry,Online-only foiled jewelry. Sold through third-party retailers. No brand-owned retail.
"Garden Republic",www.shopgardenrepublic.com,0,,Garden kits,Online and Target/Walmart. No brand-owned retail locations.
"The Custom Commitment",thecustomcommitment.com,0,,Unknown,Website not clearly identified. No retail locations found.
"Feria Americana",qkyjry-es.myshopify.com,0,,Mexican folk art,Shopify store. Feria event merchandise. No brand-owned retail.
"Instyle Boutique",shopinstyleboutique.com,0,,Women's apparel,Online-only. Live sales on Facebook. No physical retail.
"GALLEON - Ontario",on.galleonwines.ca,0,,Wine,Online wine retailer Ontario. SAQ pickup. No brand-owned retail.
"Grooms Club",www.groomsclub.com,0,,Wedding attire,Online-only suits tuxedos for groomsmen. No physical retail.
"Isabelle",isabelle.mx,0,,Fashion,Multiple Isabelle brands. isabelle.mx not clearly identified. No brand-owned retail found.
"Rosy Studio",www.rosy-studio.com,0,,Design services,Design studio. Not retail. No brand-owned retail.
"Funland Seaside Snacks",funland-seaside-snacks.myshopify.com,1,1500000,Food/snacks,1 location Rehoboth Beach DE. 2000sqft × $500 food × 1.5 high beach traffic.
"The Californian",yosemitepicnic.com,1,787500,Food/gifts,1 store Mariposa CA near Yosemite. 1500sqft × $525 × 1.0 traffic.
"ABC Music",abcmusic-castrovalley.com,1,1050000,Music instruments,1 store Castro Valley CA. 2000sqft × $525 general × 1.0 traffic.
"xuming.wang.mss",xuming-wang-mss.myshopify.com,0,,Unknown,Shopify store. Possible test store. No retail locations found.
"Stone Street Coffee Mexico",stonestreetcoffee.mx,1,1000000,Food/coffee,1 location Brooklyn NY. Mexico-facing domain. 2000sqft × $500 food × 1.0 traffic.
"FORM Canada",ca.formswim.com,0,,Swim tech/Smart goggles,Online-only smart swim goggles. No brand-owned retail.
"Safetytoe.com",www.safetytoe.com,0,,Safety footwear,Online-only safety toe shoes. No physical retail.
"TaDa Delivery",tadadelivery.com.uy,0,,Beverage delivery,Alcohol delivery app Uruguay. No brand-owned retail.
"MotoredLife",motoredlife.myshopify.com,0,,Motorized bicycles,Online-only motorized bikes. No brand-owned retail.
"Harmony - A New Musical",www.harmonyonbroadway.com,0,,Broadway merchandise,Broadway show merch. No brand-owned retail. Theater merchandise.
"EIGHTYFOUR",eightyfour.com,0,,Apparel,Online-only apparel. After Hours collection. No physical retail.
"Notable",meetnotable.com,0,,Digital/experiences,Sports fan experiences platform. Not retail. No brand-owned retail.
"InstroTek Inc.",www.instrotek.com,0,,Lab/construction equipment,Online-only testing equipment. B2B. No brand-owned retail.
"Starrily",www.starrily.com,0,,Nail polish,Online-only nail polish. Third-party retailers. No brand-owned retail.
"Frida Beauty Bar",fridabeautyshop.com,2,2100000,Beauty/skincare,2 locations Calgary AB. 2 × 1500sqft × $700 × 1.0 traffic.
"HeyBuddy Club",www.heybuddy.io,0,,AI/CPG software,SaaS AI chatbot for CPG. Not retail. No brand-owned retail.
"WETSU Company",wetsu.co,0,,Unknown,Domain not clearly identified. No retail locations found.
