uniqshe,uniqshe.com,0,,Apparel,Online-only women's clothing. No brand-owned retail locations found. UNIQ South Africa is different company.
"Gigi's Candies",gigiscandies.com,0,,Food/Candy,Online-only candy retailer. Pick-and-mix and international candy. No physical retail.
"Agraria San Francisco",agrariahome.com,0,,Home fragrances,Sells through retail partners (Gearys and others). Store locator for partners only. No brand-owned retail.
"Autostop Eliminator",www.autostopeliminator.com,0,,Auto parts,Online-only. Vehicle auto-stop eliminator devices. No physical retail.
"Psycho Turtle Collectibles",psychoturtlegames.com,1,1050000,Collectibles/Games,"1 location Pico Rivera CA. Collectible cards and board games. 1 × 2000sqft × $525 × 1.0 = $1,050,000."
RAIN,responsiblyrain.com,0,,Food/Water,Pure Mountain Spring Water. Sells through retail partners via store locator. No brand-owned retail.
"Eggleston Farm Fresh Foods",egglestonfarmfreshfoods.com,0,,Food,Farm products via partners and farmers markets. No brand-owned retail stores.
Probdq,probdq.com,0,,Unknown,Unable to verify business. No retail locations found.
"Water Buddha",water-buddha.com,0,,Unknown,Online-only. No physical retail locations found.
Sasswear,www.sasswear.com,0,,Apparel,Online-only. No brand-owned retail. SAS Shoes is different company.
"Sew Kind of Wonderful",sewkindofwonderful.com,0,,Craft/Quilting,Online quilt tools. Sold through preferred shops. No brand-owned retail.
"Push Plastic",www.pushplastic.com,0,,3D printing,Online-only 3D printer filament. Warehouse pickup available but not retail. Australia-based.
"Sand Soccer Shop",sand-soccer-shop.myshopify.com,0,,Sports equipment,Shopify store. No brand-owned retail locations found.
"Seeds from Italy",www.growitalian.com,0,,Garden/Seeds,Sells through hundreds of retail partners. No brand-owned retail.
"Volleyball Canada E-Shop",store.volleyball.ca,0,,Sports apparel,Online-only e-shop. No physical retail.
N-ear,n-ear.com,0,,Unknown,Online. No brand-owned retail locations found.
"Henry Ellis",www.shophenryellis.com,1,1050000,Apparel,"1 boutique Rogers AR. Curated fashion. 1 × 1500sqft × $700 × 1.0 = $1,050,000."
"Hot Bike Store",store.hotbike.com,0,,Apparel/Merchandise,Online-only motorcycle magazine merchandise. No physical retail.
"Paisley Lynn Boutique",paisleylynnboutiqueoh.com,0,,Apparel,Online-only western-themed apparel. Ohio-based. No physical retail.
"Enduro Sport",endurosport.com,2,2100000,Sports/Triathlon,"2 locations Toronto (Leaside and Outlet). Swim bike run. 2 × 2000sqft × $525 × 1.0 = $2,100,000."
"Sport Specs",www.sportspecs.ca,1,787500,Optical,"1 location Toronto. Sports eyewear and optical. 1 × 1500sqft × $525 × 1.0 = $787,500."
"Mammoth Mounts",mammothmounts.com,0,,Sports/Bike racks,Online-only Canadian bike rack manufacturer. No physical retail.
"Catalog Internacional",catalog-internacional.myshopify.com,0,,Unknown,Shopify store. No brand-owned retail found.
Swap,swap.com,0,,Apparel/Consignment,Online-only thrift and consignment. No physical retail.
"Retail DTH",r8pfb1-by.myshopify.com,0,,Unknown,Shopify store. No retail locations found.
"The Ollie World",theollieworld.com,0,,Pet products,Online. Different from Ollie's Bargain Outlet. No brand-owned retail.
RigwaLife,www.rigwalife.com,0,,Apparel/Accessories,Online-only. Insulated bowls and hats. Charleston SC. No physical retail.
"Bentwood Ring Supplies",bentwoodringsupplies.com,0,,Craft supplies,Online-only ring-making supplies. No physical retail.
"NSA Payments",www.nsapayments.com,0,,Payment processing,B2B payment processing. Not retail.
"Forged Concepts",www.forgedconcepts.org,0,,Tactical equipment,Online tactical gear. No physical retail.
"Promo Viniles Panama",www.promoviniles.com,0,,Promotional products,Panama-based. Promotional vinyl products. No brand-owned retail found.
CraneWorks,parts.crane-works.com,0,,Industrial/B2B,Crane parts. Warehouse locations for B2B. Not consumer retail.
"WORST WORK",worstwork.com,0,,Apparel/Streetwear,Online-only streetwear. Convertible tracksuits. No physical retail.
karinadoesartshop,karinadoesartshop.com,0,,Art/Enamel pins,Online-only enamel pins and art merch. No physical retail.
"San Pablo Eventos",san-pablo-eventos.myshopify.com,0,,Events,Shopify store. No brand-owned retail found.
"Twist Fashions Inc",twistfashions.com,1,1050000,Apparel,"1 location Vancouver BC. Women's clothing since 1986. 1 × 1500sqft × $700 × 1.0 = $1,050,000."
"Little Frugals Bamboo & Beyond",littlefrugalsbamboo.com,0,,Apparel,Bamboo clothing. Online-only. No physical retail.
"Confident Health",www.confidenthealth.com,0,,Supplements,Sells through retail partners. Store locator for partners. No brand-owned retail.
"JSD Space",jsdspace.com,0,,Unknown,Unable to verify. JDS Industries is wholesale. No retail.
"ACT Test Panels LLC",acttestpanels.com,0,,Industrial/Manufacturing,Test panels for industrial use. Online sales. No retail.
"Tuner Cartoons",www.tunercartoons.com,0,,Art/Merchandise,Online custom cartoon merchandise. No physical retail.
