Labada Laundry,labada.ca,0,,Laundry/dry cleaning service,Pickup and delivery laundry. North Vancouver facility is service hub not retail. No brand-owned retail selling merchandise.
Shop Fuschia,www.shopfuschia.com,1,1050000,Apparel,1 store Glen Ellyn IL. Women's fashion boutique. Boutique 1500sqft × $700 apparel × 1.0 traffic.
Les Mauvaises Herbes,boutique.lesmauvaisesherbes.com,1,787500,General/Cosmetics,1 store Montreal QC. Natural cosmetics and household products. Boutique 1500sqft × $525 general × 1.0 traffic.
TopTier.Waifu,www.toptierwaifu.com,0,,Anime merchandise,PROHIBITED: Sells NSFW mystery packs and adult-oriented anime decals. Pornography-adjacent content.
pH Select,phselect.com,0,,Skincare,Online-only pH-balanced skincare. No brand-owned retail locations found.
Estilo Rojo,estilorojo.com,0,,Apparel/Western wear,Online-only. Western wear cowboy boots Ferreti Hats. Wholesale program. No brand-owned retail.
Salsa El Baleado,salsaelbaleado.com,0,,Food/Hot sauce,Online-only hot sauce brand. Made in Sinaloa Mexico. No physical retail locations.
Vical Apparel,vicalapparel.com,0,,Apparel,Online-only. Basic tees and apparel. No brand-owned retail locations.
Bumble Inc Shop,bumbleshop.com,0,,Apparel/merchandise,Online-only. Bumble dating app merchandise. Louisville address is warehouse. No physical retail.
Sokit Beauty,sokitbeauty.com,1,1181250,Beauty/Skincare,1 store Beverly Center LA. Korean skincare. Boutique 1500sqft × $525 general × 1.5 high mall traffic.
s.k. manor hill,skmanorhill.com,0,,Apparel/Menswear,Online-only NYC menswear. Sold through third parties. No brand-owned retail.
Haven Bag Co.,www.havenbagco.com,0,,Bags/Beauty bags,Online-only. Beauty Bag line. No physical retail locations.
CheapChux,cheapchux.com,0,,Medical supplies,Online-only. Incontinence underpads and medical supplies. No brand-owned retail.
Vintage Packs,vintagepacks.com,0,,Vintage apparel,Online-only. Curated vintage clothing and mystery boxes. Wholesale/reseller program. No retail.
Limit Me Knot,www.limitmeknot.com,0,,Hair accessories,Online-only. Teleties headbands and hair products. No brand-owned retail.
Ebxotic,ebxotic.com,0,,Reptiles/Exotic pets,Online-only. E.B. Exotics reptile retailer. Sells through MorphMarket. No physical retail.
Stone Harbor Hardware,www.stoneharborhardware.com,0,,Hardware,Online-only. Door locks cabinet hardware. No brand-owned retail.
CMB Collectibles,www.cmbcollectibles.com,1,735000,Collectibles,1 store Sebring FL. Sports cards TCG Funko. Standard 2000sqft × $525 × 0.7 low traffic.
Maison Ephyr Perfume Shop,ephyr.ca,0,,Perfume,Online-only. Niche luxury fragrances. No physical retail.
Bredwell,bredwell.com,0,,Unknown,Domain not found. May be defunct or different spelling. No retail locations.
Teeki Boutique,www.teekiboutique.com,0,,Apparel/Activewear,Online-only. Sustainable activewear. Wholesale program. No brand-owned retail.
Petite Hailey,www.petitehailey.com,0,,Children's apparel,Online-only. Had Pasadena store but now DTC and third-party only. No brand-owned retail.
The Baden Baldy,thebadenbaldy.com,0,,Apparel,Online-only. TBB branded apparel. No physical retail.
Replays Sports Exchange,www.replayssportsexchange.com,1,1050000,Sporting goods,1 store Evergreen CO. New and used sporting goods consignment. 2000sqft × $525 × 1.0 traffic.
Cherry Inc.,cherrychris.com,0,,Unknown,Domain not found. Cherry's Industrial is different company. No retail.
Cruzwear Unlimited,cruzwear.com,2,2800000,Apparel/Swimwear,2 stores Kelowna BC. Main store and CU at the Beach. 2 × 2000sqft × $700 apparel × 1.0 traffic.
Stony Tackle Shack,stonytackleshack.ca,1,735000,Sporting goods/Fishing,1 store Stony Plain AB. Fishing tackle. 2000sqft × $525 × 0.7 low traffic.
Daisy Blue Naturals,daisyblueboutique.com,0,,Beauty/Wellness,Online natural health and beauty. daisybluenaturals.com has stores page but domain unclear. No confirmed brand-owned retail.
Vallerret Photography Gloves US,us.photographygloves.com,0,,Apparel/Photography gear,Online-only. Camera gloves. Sells through retailer network. No brand-owned retail.
lissy skincare,lissyskincare.com,0,,Skincare,Limited search results. Online skincare. No retail locations found.
Eastward,shopeastward.com,0,,Unknown,Limited search results. May be Eastward Supply or similar. No retail found.
Aspire Poly Furniture,aspirepoly.com,0,,Furniture,Online outdoor furniture. Sarasota area with local delivery. No walk-in retail store.
BE YOUX SHOP,beyouxbtq.com,1,1050000,Apparel,1 store Bayamón Puerto Rico. Women's fashion boutique. Boutique 1500sqft × $700 apparel × 1.0 traffic.
Modern Memorials,www.modernmemorials.com,1,787500,Memorial products,1 showroom. Cremation urns pet urns jewelry. Boutique 1500sqft × $525 × 1.0 traffic.
Local Revival,localrevival.co,0,,Body care,Online-only. Tallow and honey body wash. DTC. No physical retail.
Detroit News Photography,www.detroitnewsphotos.com,0,,Photography prints/merchandise,Online-only. Detroit News sells prints and merchandise. No brand-owned retail.
Bronco Meds,broncomeds.com,0,,Veterinary/Animal health,Online-only. Equine and bovine medications. No physical retail.
Camperville.net,camperville.net,0,,Camping/Outdoor,Online-only. Camping apparel and gifts. Northern Minnesota. No physical retail.
EverLights,everlightspartnerships.com,0,,Lighting,12 offices for installation services. Sells permanent holiday lighting. Installation company not retail. No walk-in stores.
Kalora.com,www.kalora.com,0,,Home/Rugs,Online-only. Rugs and home décor. Virtual showroom. No physical retail.
Catalyst Caps,catalystcaps.com,0,,Apparel/Hats,Online-only. Premium baseball caps. Corporate and retail orders. No physical store.
Salger's Ostrich Products,salgersostrichproducts.com,1,525000,Food,1 farm store Red Bud IL. Ostrich meat and eggs. Boutique 1500sqft × $500 food × 0.7 low traffic.
Clasen's European Bakery,www.clasensbakery.com,1,750000,Food,1 bakery Middleton WI. European breads pastries. 1500sqft × $500 food × 1.0 traffic.
Mallory Paint Store,mallorypaint.com,19,19950000,Paint,19 locations WA and ID. Benjamin Moore paint. 19 × 2000sqft × $525 × 1.0 = $19.95M.
chapters.shop,checkout.chapters.shop,0,,Unknown,Domain unclear. May be book-related Shopify. No retail locations found.
Dental Hygiene Seminars,www.dhseminars.com,0,,Education/Courses,Online dental hygiene exam review. In-person seminars are events not retail. No brand-owned retail.
Jasel,jaseljewelry.com,2,3750000,Jewelry,2 stores Tampa and Orlando FL. Permanent jewelry. 2 × 1500sqft × $1250 jewelry × 1.0 = $3.75M.
La Maison de l'argentique,lamaisondelargentique.com,1,1181250,Art/Photography,1 gallery Paris. Fine art film photography. Boutique 1500sqft × $525 × 1.5 high traffic.
NSP USA,us.nspsurfboards.com,1,1575000,Sporting goods,1 store Huntington Beach CA. Surfboards SUP. 2000sqft × $525 × 1.5 high beach traffic.
Joseph Paul Davis Interiors,josephpauldavisinteriors.com,0,,Interior design/Home goods,Interior design firm with online shop. Palm Beach office is design studio not retail. No brand-owned retail.
