Fontenelle Supply Co.,www.fontenellesupplyco.com,2,2100000,Apparel/Menswear,"2 locations Des Moines and Omaha. Menswear and leather goods. 2×1500sqft×$700×1.0"
Organic Events Supply Co,organiceventssupplyco.com,0,,Event supplies,"Online event décor and rentals. Purchase and rental options. No brand-owned retail."
AnotherChill,www.anotherchill.com,0,,Apparel,"Online-only Y2K fashion brand. Sheridan WY. No physical retail locations."
August Kinn,augustkinn.com,1,1050000,Apparel/Jewelry,"1 location 1374 Danforth Ave Toronto. Baby boutique and jewelry. 1×1500sqft×$700×1.0"
Vercini,vercini.com,3,4200000,Apparel,"3 locations: Las Vegas Premium Outlets, Las Vegas Strip, Orlando Florida Mall. Men's formal wear. 3×2000sqft×$700×1.0"
Rose & Moksha,roseandmoksha.com,0,,Jewelry,"Online handmade jewelry. Select retail partners. No brand-owned stores."
OTTE Gear,ottegear.com,0,,Tactical apparel,"Sells through authorized dealers only. No brand-owned retail. Chatham NJ HQ."
Hoskin Scientific,shoponset.hoskin.ca,0,,Scientific instruments,"PROHIBITED: Wholesale-only B2B distributor. Scientific data loggers. No retail."
inswimclub,www.inswimclub.com,0,,Swimwear,"Online-only swimwear. Bikinis and one-pieces. No physical retail."
Front Room Underfashions,6fc18a-2.myshopify.com,1,1050000,Intimate apparel,"1 location Lansing MI. Specialty intimate apparel and mastectomy products. 1×1500sqft×$700×1.0"
Canada Blooms,bloomsca.ca,0,,Flowers,"Online flower delivery. GTA and Burlington. No physical retail."
ZOOCCHINI,www.zoocchini.com,0,,Children's products,"Brand sold through retailers. No brand-owned stores."
CanOutlet.com,canoutlet.com,1,1050000,Electronics,"1 location 1431 Yonge St Toronto. Electronics and appliances. 1×2000sqft×$525×1.0"
Shoppe Balloo New York,shoppeballoo.com,1,1050000,Children's apparel,"1 location 353 Bleecker St NYC. Baby and children's boutique. 1×1500sqft×$700×1.0"
Graceland,graceland-live.myshopify.com,1,1575000,General merchandise,"1 location Memphis. Elvis Presley gift shops. High traffic tourist. 1×2000sqft×$525×1.5"
Jeans Warehouse Kaahumanu,kaahumanu.jeanswarehousehawaii.com,1,1400000,Apparel,"1 location Kaahumanu Center. Jeans Warehouse Hawaii store. 1×2000sqft×$700×1.0"
