Raw Earth Extracts,rawearth.com,0,,Herbal extracts/wellness,Online-only herbal extracts wellness supplements. No brand-owned retail locations found.
Lightwell Co.,lightwellco.com,0,,Candles/home goods,Online-only candles hand wash lotion. Nashville-based DTC. No physical retail.
Crazy Cute Bowtique,crazycutebowtique.com,1,1050000,Apparel/Children's,1 store 5029 NE Vivion Rd Kansas City MO. Children's clothing accessories. 1×1500sqft×$700 apparel×1.0 traffic.
NVS AUDIO DAYTONA FLORIDA,nvsaudio2.myshopify.com,1,1050000,Motorcycle audio,1 store Daytona FL. Motorcycle audio equipment speakers. 1×2000sqft×$525 general×1.0 traffic.
NUDE+BEAUTY,www.nudeplusbeauty.com,0,,Shapewear,Online-only shapewear body confidence products. No brand-owned retail.
Nappy Head Club,nappyheadclub.com,0,,Apparel,Online-only black-owned clothing brand. Celebrates natural hair. No physical retail.
The Blue Deal LLC,thebluedeal.com,0,,Political merchandise,Online-only campaign materials Democratic merchandise. B2B and B2C. No brand-owned retail.
Skyline Beauty Supply,skylinebeautysupply.com,2,2100000,Beauty/nail supply,2 locations Philadelphia PA and Colorado Springs CO. Nail industry distributor. 2×2000sqft×$525 general×1.0 traffic.
Furlongs Candies,furlongscandies.com,1,750000,Food/Candy,1 store 23 Cottage St Norwood MA. Candy ice cream 90+ years. 1×1500sqft×$500 food×1.0 traffic.
graniteps,graniteps.myshopify.com,1,1050000,Stone fabrication,1 showroom Berrien Springs MI. Granite marble quartz countertops. 1×2000sqft×$525 general×1.0 traffic.
Galaxy Comics Games & More,galaxycomicsgames.myshopify.com,1,1050000,Comics/games,1 store 925 Clark St Stevens Point WI. Comics RPGs board games. 1×2000sqft×$525 general×1.0 traffic.
Hubbard's Marina,shop.hubbardsmarina.com,1,1050000,Fishing tackle,1 location Madeira Beach FL. Fishing tackle apparel. 1×2000sqft×$525 general×1.0 traffic.
Amy's Clients,amysclients.com,0,,Unknown,Website not found in search. No retail information available.
Hikame Designs LLC,hikamedesigns.com,0,,Apparel/Anime,Online-only anime pop culture apparel. No physical retail.
Rustic Grace Heat Transfer Company,www.rusticgracecompany.com,0,,DTF transfers,Online-only DTF heat transfers for small businesses. No brand-owned retail.
Molychile,www.molychile.cl,0,,Unknown,Chile website not found in search. No retail information.
Tres Chic Boutique,www.treschichouston.com,1,1050000,Apparel,1 store 3414 Eastside St Houston TX. Women's boutique. 1×1500sqft×$700 apparel×1.0 traffic.
Lore,goldlorejewelry.com,0,,Jewelry,Online-only solid gold jewelry. No brand-owned retail.
Erwin's Piano Forte Supply,pianofortesupply.com,0,,Piano supplies,PROHIBITED: Wholesale-only. B2B piano technicians only. No consumer retail.
NSA RV Products,nsarvproducts.com,0,,RV towing equipment,Online-only RV tow bars braking systems. No brand-owned retail.
L'ANZA,www.lanza.com,0,,Hair care,Professional haircare brand. Sells through salons Ulta Amazon. No brand-owned retail.
