Port & Bay,www.portandbay.com,0,,Bath/home decor,Online-only retailer of bath towels rugs shower curtains and bathroom accessories. No brand-owned retail locations.
Wig Medical,www.wigmedical.com,0,,Medical wigs,Online platform for medical-grade wigs and cranial prosthesis education. No brand-owned retail locations.
alphafurnishings.com,www.alphafurnishings.com,0,,Furniture components,Furniture hardware and components supplier. La Verne CA location is warehouse/office not retail. B2B/online only.
Craze Fashion,craze-fashion.com,0,,Apparel,Online fashion retailer for men women and children. US craze-fashion.com has no physical stores. NZ Craze Fashion is separate entity.
All Automotive Equipment Supply,allautomotiveequipmentsupply.com,0,,Automotive equipment,Online automotive repair equipment supplier. Cambridge MA is warehouse/office. No brand-owned retail.
Hamilton Business Gifts,www.hamiltonforbusiness.com,0,,Business gifts,Online-only B2B customized gifts and recognition programs since 1912. No physical retail.
Ideal Bookshelf,www.idealbookshelf.com,0,,Books,Online retailer of books and bibliophile merchandise. Ships internationally. No brand-owned retail.
PIXART,lovepixart.com,0,,DIY brick art,Online-only DIY brick wall-art kits. No physical retail locations.
CTG EYIL PVT LTD,www.ctgeyil.com,0,,Batteries,Battery manufacturer and lithium-ion supplier India. B2B/online. No brand-owned retail.
STELLA,stellastatesboro.com,1,1050000,Apparel,1 boutique at 133 Tormenta Way Statesboro GA in Publix shopping complex. 1 × 1500sqft × $700 apparel × 1.0 traffic.
vayyarcare,vayyarcare.myshopify.com,0,,Unknown,Shopify store. No verifiable information on products or brand-owned retail locations found.
Charles Warren Presents,charleswarrenpresents.com,0,,Unknown,No verifiable information found. Appears online-only. No brand-owned retail.
Bahari Teas,bahariteas.com,0,,Tea,Online Kenyan tea company. Sells on website and Amazon. No brand-owned retail.
Black Brick Audio,blackbrickaudio.com,0,,Car audio,Online car audio equipment retailer. Speakers subwoofers amplifiers. No physical retail.
Haase Shoe Store and Young Folks Shop,www.haaseshoestore.com,1,1300000,Shoes,1 location 8119 Oak St New Orleans. Family shoe store. 1 × 2000sqft × $650 apparel × 1.0 traffic.
The Salty Bronc,shopthesaltybronc.com,0,,Apparel,Online-only western-inspired boutique. No physical retail.
Tus Camisetas Chile,camisetaschile.com,0,,Apparel,Chilean custom t-shirt retailer. Online. No brand-owned retail locations found.
Kit's Boutique,kitsboutique.com,1,1050000,Apparel/Consignment,1 high-end consignment boutique Greenwood Village CO. 1 × 1500sqft × $700 apparel × 1.0 traffic.
FashionTemper,fashiontemper.com,0,,Apparel,Online fashion retailer. No verifiable brand-owned retail locations found.
Avena Originals,avenaoriginals.com,1,700000,Wellness,1 store Red Deer Alberta. Family wellness company since 1991. 1 × 2000sqft × $500 general × 0.7 low traffic.
Numist,shopnumist.com,0,,Numismatics,Online coin/numismatic retailer. No physical retail locations.
PERKAL,perkalbcn.com,0,,Apparel,Barcelona organic clothing brand. Online-only. No brand-owned retail.
Melk Cafe,melk.cafe,2,1800000,Food/Coffee,2 cafes in Montreal Monkland and Stanley. 2 × 1500sqft × $500 food × 1.2 medium-high traffic.
MaleFromHome.com,malefromhome.com,0,,Unknown,No verifiable information found. Assume online-only. No brand-owned retail.
papershredders2,www.papershredders.com,0,,Office equipment,Online paper shredder retailer. No physical retail.
Dr Cheese Tees LLC,drcheesetees.com,0,,Apparel,Online vintage sports t-shirts. No physical retail.
Fury Shop mx,www.furyshop.mx,0,,Apparel,Athletic shoes and sportswear online retailer Mexico. No brand-owned retail.
WRLD KICKS,wrldkicks.com,0,,Footwear,Online sneaker and streetwear retailer. No physical retail.
Justabitofdesigner,justabitofdesigner.com,0,,Apparel,Online designer discount via WhatsApp live shopping. No physical retail.
Gracie Barra HQ,gracie-barra-hq.myshopify.com,0,,Apparel/Sports,Online BJJ apparel. Affiliate academies are training schools not retail. No brand-owned retail stores.
Elouva,elouva.com,0,,Travel accessories,Online toiletry bags and travel organization. No physical retail.
Projes Foods & Store,projes.ca,1,945000,Food/Grocery,1 store 1134 Rosser Ave Brandon MB. Nigerian African international foods. 1 × 3000sqft × $450 general × 0.7 traffic.
Exceptional Equestrian,exceptionalequestrian.com,1,1300000,Apparel/Equipment,1 store Ocala FL. Equestrian riding apparel and horse equipment. 1 × 2000sqft × $650 apparel × 1.0 traffic.
Equipment Defender,www.equipmentdefender.com,0,,Equipment protection,Online trimmer racks and trailer racks. No physical retail.
Optivida Health,www.optividahealth.com,0,,CBD/Supplements,PROHIBITED: Sells hemp extract CBD products. Online-only. No retail.
Day to Day Vintage,daytodayvintage.com,1,1260000,Apparel,1 vintage clothing store North Park San Diego. 1 × 1500sqft × $700 apparel × 1.2 high traffic.
Classic Beauty & Cosmetics,classicbeauty.shop,1,1200000,Beauty,1 store Huntington Station Long Island NY. Beauty supply and salon. 1 × 2000sqft × $600 general × 1.0 traffic.
Mala Girl,malagirl.com,0,,Jewelry/Accessories,Online mala jewelry. No verifiable brand-owned retail found.
MADE IN THE SOUTH,forthesouth.com,0,,Apparel,Online premium streetwear brand. No physical retail.
The Cabin Shack,www.thecabinshack.com,0,,Home decor,Online cabin and rustic decor. No physical retail.
RF Video,rfvideo.com,0,,Digital media,Online wrestling video streaming and downloads. Digital only. No physical retail.
Viakix,www.viakix.com,0,,Footwear,Online women's athletic sandals. Sells through retail partners but no brand-owned stores.
Paul's Bakery,shop.paulsbakery.com,1,750000,Food,1 bakery Fredericksburg VA. Family-owned since 1973. 1 × 1500sqft × $500 food × 1.0 traffic.
Elyxar Superfoods,elyxarsuperfoods.com,0,,Supplements,Online superfood powder DTC. No physical retail.
Vionic Shoes Canada,vionicshoes.ca,0,,Footwear,Online Canadian Vionic retailer. No brand-owned retail in Canada. Sells via website only.
Galla,galla.studio,0,,Personal care,Online foot balm and products. No physical retail.
Sunglass Museum,www.sunglassmuseum.com,0,,Eyewear,Online vintage and new sunglasses. No physical retail.
Fabric Land Outlet,fabriclandoutlet.com,1,945000,Fabric,1 outlet Royal Oak MI. Fabric by yard. 1 × 3000sqft × $450 general × 0.7 traffic.
Manabu,manabu.cl,0,,Unknown,Chile retailer. No verifiable information on products or retail locations found.
Samira's Closet,samirascloset.com,0,,Apparel,Online clothing and accessories. No brand-owned retail. Samira's Upscale Consignment is separate business.
