Leatherwood Custom Workwear,leatherwood.ca,0,,Custom workwear/apparel,Online-only DTC. Custom branded workwear hats apparel. No brand-owned retail locations found.
Personal Fears,www.personalfears.com,1,2812500,Jewelry/apparel,1 store 85 Ludlow St NYC. Jewelry + clothing studio. Boutique 1500sqft × $1250 jewelry × 1.5 high traffic = $2.8M.
Boston Mid Century Modern,bostonmcm.com,1,1050000,Furniture,1 location Norwood MA 83 Morse St. Vintage mid-century furniture showroom. 2000sqft × $525 general × 1.0 = $1.05M.
Ehrlich Wheel Works,ewheelworks.us,1,735000,Auto wheel services,1 location Mocksville NC 119 Custom Dr. Wheel repair customization refinishing. 2000sqft × $525 general × 0.7 low = $735K.
ShopPopUpArtStudio,www.pop-upartstudio.com,0,,Art classes/workshops,Pop-up art studio. Classes workshops. Clawson reference unclear if permanent. No confirmed brand-owned retail.
Living-Strength Nutritionals,getlivingstrength.com,0,,Supplements,Online-only. Brain Belly Body Elixir supplement. No physical retail.
The Shelter Options Shoppe,optionsshoppe.org,1,892500,Thrift/general,1 location Naples FL 968 2nd Ave N. Nonprofit thrift furniture art jewelry. 2000sqft × $525 × 0.85 = $892K.
The Z Flip Case,thezflipcase.com,0,,Phone cases,Online-only Samsung Z Flip cases. No physical retail.
Life With Victoria West,lifewithvictoriawest.com,0,,Balloon artistry supplies,Online-only balloon supplies jewelry tumbler charms. No physical retail.
Robin Haley Jewelry,robinhaleyjewelry.com,0,,Jewelry,Wholesale-only. Sells through 50+ boutique stockists. No brand-owned retail. PROHIBITED.
ALL GEARED UP,allgearedupstore.com,1,1400000,Uniforms/gear,1 location Runnemede NJ 651 E Evesham Rd. Uniforms duty gear footwear. 2000sqft × $700 apparel × 1.0 = $1.4M.
Razor-Tune,razor-tune.com,0,,Ski tuning tools,Wholesale-only. Sells through authorized dealers. No brand-owned retail. PROHIBITED.
Uniquely U Styles,uniquelyustyles.myshopify.com,1,735000,Apparel,1 location Vermilion Alberta Craig's Cornerstone. Formal casual ladies apparel. 1500sqft × $700 × 0.7 = $735K.
Cadieux Interiors,cadieuxinteriors.ca,1,1050000,Furniture,1 location Ottawa 1280 Old Innes Rd. Furniture interior design. 2000sqft × $525 × 1.0 = $1.05M.
Crafthouse Hats,crafthousehats.com,0,,Custom hats/apparel,Online-only custom leather patch hats bulk wholesale. No physical retail.
Sun Glo Skin Care,sungloskincare.com,0,,Skincare,Online-only organic CC cream sunscreen. No physical retail.
