"Turntable Revival",turntablerevival.com,0,,Vinyl records/accessories,"Online-only vinyl record retailer. Sells new and used records turntable accessories. No brand-owned retail locations."
"Walkabout Outfitter",www.walkaboutoutfitter.com,2,2800000,Outdoor apparel/equipment,"2 locations Richmond VA and Lexington VA. Outdoor equipment camping gear apparel. 2 × 2000sqft × $700/sqft × 1.0 = $2.8M."
"Rich Sol Foods",richsolfoods.com,1,750000,Food/health supplements,"1 location Vancouver BC. Sea moss women's health supplements. 1 × 1500sqft × $500/sqft × 1.0 = $750K."
"GreenLynx",greenlynx.net,0,,Unknown,"Could not find company info. greenlynx.net - no retail locations found. Likely online-only."
"DermaWand",dermawand.com,0,,Skincare/beauty devices,"Online-only FDA-registered anti-aging skincare devices. Sells via website dermawand.com. No brand-owned retail."
"Rocky Mountain Oils",www.rockymountainoils.com,0,,Essential oils,"Online-only. Springville UT address is warehouse/office not retail. Essential oils diffusers. No brand-owned retail."
"Yonder",yonderfood.com,0,,Food/snacks,"Online-only food and snack retailer. Ships US. No physical retail locations."
"All Aware",checkout.allaware.com,0,,Wireless sensors,"Online-only. Flex Aware wireless gate/door monitoring devices. No brand-owned retail."
"MAGNETIC BAG COMPANY",magneticbagcompany.com,0,,Magnetic bags/accessories,"Online-only. Gym bags magnetic bags. No physical retail locations."
"FocuSwing",focuswing.cl,0,,Golf/sports,"Chile domain. Could not find retail info. Online-only. No brand-owned retail locations found."
"Bobo's Samples",bobossamples.myshopify.com,0,,Oat bars/snacks,"Bobo's sells through third-party retailers. bobossamples.myshopify.com is samples site. No brand-owned retail."
"GPaintUS",gpaintus.com,0,,Bicycle touch-up paint,"Online-only. Bike paint Trek touch-up. No physical retail locations."
"K Novinger Jewelry",knovingerjewelry.com,1,1875000,Jewelry,"1 location Lemoyne PA. Jewelry custom design repair. 1 × 1500sqft × $1250/sqft × 1.0 = $1.875M."
"Cali Great Solutions LLC",caligreatsolutions.com,0,,Home goods,"PROHIBITED: Wholesale-only. ASD exhibitor. Bathrobes towels blankets. No brand-owned retail."
"Raad Jewelers",raadjewelers.com,0,,Jewelry,"Online-only jewelry. Engagement rings diamonds. No physical retail locations."
"Prescia",prescia-crescena.com,0,,Unknown,"Could not find company info. prescia-crescena.com. No retail locations found."
"S & G - TLZ",www.thelovezone.com,0,,Adult products,"PROHIBITED: Sells sex toys lingerie erotic games. 2 locations Everett and Marysville WA but pornography prohibited."
"Cali Kid Corals",www.calikidcorals.com,2,2100000,Aquarium corals,"2 locations Concord CA and La Habra CA. High-end coral retail. 2 × 2000sqft × $525/sqft × 1.0 = $2.1M."
"Runway Boutique MS",runwayboutiquems.com,1,1050000,Apparel,"1 location New Albany MS. Women's fashion boutique. 1 × 1500sqft × $700/sqft × 1.0 = $1.05M."
"SkinnyDipped",skinnydipped.com,0,,Snacks,"Sells through Target Whole Foods Walmart. No brand-owned retail. Third-party distribution only."
"Grateful Fred",grateful-fred.com,0,,Music merchandise,"Online-only. Grateful Dead licensed merch badges. No brand-owned retail."
"Fika Coffee",fikacoffee.com,1,750000,Food/Coffee,"1 location Lutsen MN. Artisanal coffee roaster café. 1 × 1500sqft × $500/sqft × 1.0 = $750K."
"MUTANT",mutantnation.ca,0,,Supplements,"Online-only. Protein supplements Canada. Sells through other retailers. No brand-owned retail."
"The Mill Coffee Roasting & Tea Studio",themillsacramento.com,2,2000000,Food/Coffee,"2 locations Sacramento I St and Elvas. Coffee tea studio. 2 × 2000sqft × $500/sqft × 1.0 = $2M."
"Asia Minor Carpets",asiaminorcarpets.com,0,,Carpets/rugs,"PROHIBITED: To-the-trade wholesale. Manchester VT showroom High Point NC. Trade-only not consumer retail."
"Tagish Rocks",tagishrocks.com,0,,Crystals/jewelry,"Online-only. Yukon crystals minerals jewelry. No physical retail locations."
"Article V Outfitters",shopconventionofstates.com,0,,Apparel/merchandise,"Online-only. Convention of States merchandise. No physical retail locations."
"Project Zamzam",projectzamzam.com,0,,Water/merchandise,"Online-only. Zamzam water charity merchandise. No physical retail locations."
"Passenger / Necessary",checkout.drinkpassenger.com,0,,Coffee/tea,"Online-only. Coffee tea beverages. No brand-owned retail locations."
"Pure Pro Aesthetics",pureproaesthetics.com,1,787500,Skincare/aesthetics,"1 location Palo Alto CA. Skincare aesthetics training. 1 × 1500sqft × $525/sqft × 1.0 = $787.5K."
"EverTune",evertune-shop.myshopify.com,0,,Guitars,"Online-only. Guitars EverTune bridge systems. No physical retail locations."
"Top Notch Boutique",shoptopnotchboutique.com,2,2100000,Apparel,"2 locations Jasper IN and Washington IN. Women's boutique. 2 × 1500sqft × $700/sqft × 1.0 = $2.1M."
"Cisco Events Store",ciscoeventsportal.com,0,,Event merchandise,"Event pop-up stores. No permanent brand-owned retail. Cisco merchandise at events."
"TGK Motorsport",tgkmotorsport.com,0,,Motorsport accessories,"Online-only. Sells through dealers. No brand-owned retail locations."
"TimeLapseCameras.com",timelapsecameras.com,0,,Time lapse cameras,"Online-only. Rochester MN. Cameras mounting equipment. No physical retail."
"sahajan.ca",sahajan-ca.myshopify.com,0,,Skincare,"Online-only. Ayurvedic skincare Canada. No brand-owned retail locations."
"RTI CABINETS",rticabinets.ca,2,2100000,Kitchen cabinets,"2 showrooms North York and Brampton ON. Ready-to-install cabinets. 2 × 2000sqft × $525/sqft × 1.0 = $2.1M."
"Bill Abbott Magic Online",billabbottmagic.com,0,,Magic tricks,"Online-only. Magic tricks accessories. Abbott's Magic Colon MI is separate. No brand-owned retail."
"Fajas Salome",fajasalome.co,0,,Shapewear,"Online-only. Colombian shapewear. No brand-owned retail locations."
"SCENTFLUENCE | Luxury Home Scenting",scentfluence.com,1,787500,Fragrance/home scenting,"1 location Scarsdale NY. Luxury fragrance diffusers candles. 1 × 1500sqft × $525/sqft × 1.0 = $787.5K."
"Enchanted String",shop.enchantedstring.com,0,,Jewelry/accessories,"Online-only. Jewelry bracelets. No physical retail locations."
"X Plus North America Corp.",xplusna.com,0,,Unknown,"Could not find retail info. xplusna.com. No brand-owned retail locations found."
"Lil Back Bracer",lilbackbracer.com,0,,Pet products,"Online-only. Dog back braces IVDD. Sells through distributors. No brand-owned retail."
"CONCRETE CONVERSATIONS",concrete-conversations.com,0,,Conversation cards,"Online-only. Conversation starter card sets. Store closed 1/24/2026. No physical retail."
"shopenglish.org",www.shopenglish.org,0,,Merchandise,"Online-only. Literary merchandise. No physical retail locations."
"Jeem",jeem.pk,5,5250000,Apparel,"5 locations Pakistan Lahore Islamabad Giga Mall Karachi Multan. Women's luxury pret. 5 × 1500sqft × $700/sqft × 1.0 = $5.25M."
"logostore.hawaiianairlines.com",logostore.hawaiianairlines.com,0,,Airline merchandise,"Online airline merchandise store. No physical brand-owned retail locations."
"Greenwich House Pottery Store",greenwich-house-pottery-store.myshopify.com,0,,Pottery supplies,"Online pottery supplies ceramics. No brand-owned retail storefront."
"UltraFit Weightloss System",ultrafitclinics.com,0,,Weight loss supplements,"Online-only. Supplements skincare. No physical retail locations."
"Cattail Cottage",www.cattailcottagenc.com,1,787500,Home/gift,"1 location Southport NC. Home gift garden store. 1 × 1500sqft × $525/sqft × 1.0 = $787.5K."
